,total_cases_per_million,people_vaccinated_per_hundred,icu_patients,stringency_index,aged_65_older,aged_70_older,median_age,population_density,cardiovasc_death_rate,diabetes_prevalence,total_deaths_per_million
7858,-0.9894560339943248,-1.4003768268169714,-0.2554915090951118,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,688.041
7859,-0.9826826977988066,-1.4003768268169714,-0.2584997621368609,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,692.3530000000001
7860,-0.9781876257466088,-1.4003768268169714,-0.2584997621368609,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,693.9010000000001
7861,-0.9734501770855334,-1.4003768268169714,-0.26451626822035895,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,699.32
7862,-0.9681439879419437,-1.4003768268169714,-0.2631488804741094,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,702.9689999999999
7863,-0.9606758719205196,-1.399639589343606,-0.26232844782635967,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,714.0269999999999
7864,-0.9526971694377612,-1.399270970606923,-0.2650632233188588,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,721.547
7865,-0.9444890361910412,-1.3981651143968752,-0.26178149272785983,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,726.302
7866,-0.9378223644062297,-1.3926358333466342,-0.26232844782635967,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,734.3739999999999
7867,-0.9304608835723864,-1.3907927396632207,-0.2628754029248595,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,739.461
7868,-0.9251255881950805,-1.3896868834531726,-0.2620549702771098,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,743.442
7869,-0.920161952537054,-1.3874751710330764,-0.2601406274323604,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,746.096
7870,-0.9150722483125099,-1.3812086525094702,-0.2604141049816103,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,754.058
7871,-0.9088773839005376,-1.374942133985864,-0.2669775661636082,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,759.4760000000001
7872,-0.8975346320197153,-1.3679383779888925,-0.2650632233188588,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,765.337
7873,-0.8925968296052685,-1.3601973845185553,-0.27162668450085675,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,772.6360000000001
7874,-0.8870288596969903,-1.3576170533617764,-0.2702592967546072,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,779.934
7875,-0.882934495151536,-1.35540534094168,-0.274087982444106,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,783.1410000000001
7876,-0.8791826840916446,-1.3509819161014875,-0.2724471171486065,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,787.564
7877,-0.8743805938753682,-1.3410292102110541,-0.2729940722471063,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,796.079
7878,-0.8689806861659874,-1.3318137417939861,-0.27545537019035554,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,800.2810000000001
7879,-0.8634805723567947,-1.3237041295869665,-0.27080625185310697,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,805.921
7880,-0.856733098627982,-1.3192807047467738,-0.2732675497963562,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,810.565
7881,-0.8514786051946774,-1.317806229800043,-0.27545537019035554,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,817.09
7882,-0.8475942964804998,-1.31743761106336,-0.27545537019035554,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,820.296
7883,-0.8443336677261324,-1.316700373589995,-0.2760023252888554,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,823.946
7884,-0.8397545499629228,-1.3137514236965333,-0.27819014568285466,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,831.023
7885,-0.8344515753632172,-1.3104338550663888,-0.2806514436261039,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,836.441
7886,-0.8297690661794372,-1.307484905172927,-0.2806514436261039,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,841.196
7887,-0.8249217385637707,-1.3052731927528307,-0.2831127415693531,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,846.836
7888,-0.8201455108142002,-1.304904574016148,-0.2825657864708533,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,851.812
7889,-0.8162999811885178,-1.3045359552794653,-0.2825657864708533,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,853.803
7890,-0.812667721937997,-1.3037987178061,-0.283386219118603,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,860.1060000000001
7891,-0.8086573446573017,-1.3026928615960516,-0.28174535382310356,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,867.7360000000001
7892,-0.8037454047095602,-1.3012183866493208,-0.2809249211753538,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,873.818
7893,-0.7988399230727139,-1.3001125304392727,-0.2822923089216034,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,877.578
7894,-0.7943545238752953,-1.2982694367558592,-0.28174535382310356,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,881.669
7895,-0.790046859731553,-1.2971635805458108,-0.28174535382310356,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,883.992
7896,-0.7857909205212221,-1.2971635805458108,-0.28584751706185224,1.610742570926853,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,885.982
7897,-0.782375175412873,-1.2960577243357627,-0.2869414272588519,1.0711103218544396,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,888.194
7898,-0.7785069978643695,-1.2949518681257146,-0.28748838235735175,1.0711103218544396,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,892.5060000000001
7899,-0.7737598763485148,-1.2934773931789838,-0.29131706804685054,1.0711103218544396,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,897.2610000000001
7900,-0.768663713813076,-1.2912656807588874,-0.29131706804685054,1.0711103218544396,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,899.915
7901,-0.7630699106612185,-1.287948112128743,-0.29186402314535037,1.430865154569382,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,903.454
7902,-0.7584390971877238,-1.2857363997086466,-0.2907701129483507,1.430865154569382,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,906.2189999999999
7903,-0.754612942494726,-1.285367780971964,-0.29405184353934966,1.430865154569382,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,907.988
7904,-0.7506542901474421,-1.283893306025233,-0.29323141089159993,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,909.0939999999999
7905,-0.7460428808297583,-1.2809443561317715,-0.2915905455961004,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,913.4060000000001
7906,-0.740436131832985,-1.2768895500282615,-0.29213750069460026,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,916.7239999999999
7907,-0.7340796927561364,-1.2720975064513862,-0.2915905455961004,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,919.1569999999999
7908,-0.7282047339069061,-1.2665682254011457,-0.2924109782438502,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,923.138
7909,-0.7221391233822094,-1.2621448005609528,-0.2924109782438502,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,925.3489999999999
7910,-0.7161995229777781,-1.2595644694041739,-0.2943253210885996,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,927.34
7911,-0.7120954563544184,-1.2577213757207604,-0.2948722761870994,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,928.556
7912,-0.7065145698243507,-1.2532979508805677,-0.2891292476528512,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,932.648
7913,-0.7000353059479949,-1.2466628136202786,-0.29405184353934966,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,936.6289999999999
7914,-0.6923086821520194,-1.239659057623307,-0.29596618638409905,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,939.172
7915,-0.6855450480344064,-1.229706351732874,-0.2926844557931001,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,941.605
7916,-0.6776051246401432,-1.2201222645791232,-0.2926844557931001,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,944.148
7917,-0.6707445574128551,-1.2164360772122962,-0.2863944721603521,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,946.692
7918,-0.6661913021163512,-1.2131185085821516,-0.2828392640201032,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,948.1289999999999
7919,-0.6599867356264737,-1.2035344214284012,-0.2814718762738536,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,951.557
7920,-0.6517365795242476,-1.1928444780646024,-0.27819014568285466,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,953.7689999999999
7921,-0.6442264698704439,-1.182891772174169,-0.2811983987246037,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,956.755
7922,-0.6356047124951911,-1.1688842601802256,-0.2749084150918557,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,958.6339999999999
7923,-0.6273416397711753,-1.158194316816427,-0.27736971303510494,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,961.3989999999999
7924,-0.6202354521679991,-1.1537708919762344,-0.277096235485855,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,963.5
7925,-0.6140632064557221,-1.1493474671360417,-0.27272059469785637,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,965.6010000000001
7926,-0.6062719411045456,-1.1390261425089259,-0.27381450489485604,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,968.3660000000001
7927,-0.5981025869463208,-1.1290734366184922,-0.2751818926411056,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,970.467
7928,-0.5884176337928931,-1.112854212204453,-0.2702592967546072,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,972.8989999999999
7929,-0.5783158127439217,-1.0911057067401726,-0.2691653865576075,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,976.549
7930,-0.5685468431026088,-1.0719375324326714,-0.26643061106510835,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,979.313
7931,-0.560458261665259,-1.06087897033219,-0.267524521262108,1.1914599601367772,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,981.193
7932,-0.5543312533523721,-1.053137976861853,-0.26178149272785983,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,983.294
7933,-0.5464947506018051,-1.0442911271814677,-0.25576498664436176,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,986.943
7934,-0.535717524659613,-1.0332325650809862,-0.2554915090951118,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,990.3710000000001
7935,-0.5248692280744509,-1.0221740029805046,-0.25767932948911115,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,993.247
7936,-0.5135103450279545,-1.0037430661463689,-0.25439759889811214,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,997.8910000000001
7937,-0.5027040420751718,-0.9882610792056948,-0.25631194174286154,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1000.987
7938,-0.4939368412007166,-0.9834690356288196,-0.2500219581101136,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1003.42
7939,-0.4861423613056556,-0.9779397545785788,-0.24455240712511528,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1005.079
7940,-0.47510659836578545,-0.969830142371559,-0.24400545202661544,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1008.617
7941,-0.46447805968980593,-0.9609832926911739,-0.2407237214356165,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1011.935
7942,-0.4543826969517296,-0.9488188743806442,-0.2393563336893669,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1014.921
7943,-0.44179579969517146,-0.9355485998600664,-0.23498069290136828,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1017.3530000000001
7944,-0.43049185612597046,-0.924490037759585,-0.22486202357912147,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1020.7810000000001
7945,-0.42183453420610634,-0.9204352316560752,-0.22212724808662235,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1023.546
7946,-0.4118942878220114,-0.9115883819756899,-0.21693117465087397,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1025.647
7947,-0.4021964180467942,-0.8994239636651603,-0.21665769710162405,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1029.296
7948,-0.390281681916447,-0.8902084952480924,-0.21857203994637345,1.011582543779306,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1032.724
7949,-0.3794139811754741,-0.8809930268310245,-0.21775160729862372,1.1312851409956084,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1035.931
7950,-0.36927662480501794,-0.8706717022039084,-0.21693117465087397,1.1312851409956084,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1039.138
7951,-0.3586674610617228,-0.8655110398903504,-0.21802508484787364,1.1312851409956084,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1043.23
7952,-0.34980332707759226,-0.862193471260206,-0.21009423591962614,1.1312851409956084,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1044.888
7953,-0.3426389854532361,-0.8588759026300615,-0.20790641552562683,1.1312851409956084,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1048.537
7954,-0.33638593779695786,-0.8481859592662628,-0.20435120738537793,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1052.4080000000001
7955,-0.32636488946886166,-0.8319667348522233,-0.20435120738537793,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1055.615
7956,-0.3169740086345966,-0.8124299418080393,-0.2054451175823776,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1060.038
7957,-0.3082423723047524,-0.7939990049739034,-0.20462468493462785,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1064.24
7958,-0.2980985284002751,-0.7788856367699121,-0.20407772983612804,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1068.442
7959,-0.2908210932774436,-0.7744622119297195,-0.19997556659737933,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1071.2069999999999
7960,-0.2845421831544596,-0.7630350310925553,-0.1955999258093807,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1073.308
7961,-0.2770676088221406,-0.7493961378352949,-0.20079599924512906,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1077.952
7962,-0.2675604199455158,-0.7272790136343319,-0.20271034208987845,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1081.38
7963,-0.25890631256953583,-0.7044246519600035,-0.2076329379763769,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1085.14
7964,-0.25109888682955933,-0.683044765232406,-0.21064119101812595,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1088.458
7965,-0.2444806962111486,-0.6683000157650972,-0.21364944405987502,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1091.443
7966,-0.23777200157083137,-0.6624021159781739,-0.21446987670762474,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1094.54
7967,-0.23093080927622786,-0.6513435538776924,-0.20845337062412664,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1097.194
7968,-0.22438368930078675,-0.6380732793571147,-0.21036771346887603,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1101.285
7969,-0.21623049553136253,-0.6163247738928345,-0.21310248896137518,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1105.487
7970,-0.20845860511287062,-0.5916273185350924,-0.2213068154388726,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1108.694
7971,-0.20093233507026673,-0.5684043381240813,-0.22212724808662235,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1111.901
7972,-0.19404590537627273,-0.5540282073934554,-0.22486202357912147,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1113.56
7973,-0.1875020291678423,-0.5433382640296567,-0.2213068154388726,1.370690335428214,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1115.44
7974,-0.18244143117701436,-0.5322797019291752,-0.2215802929881225,1.2509877382119108,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1116.656
7975,-0.17719015228759413,-0.5171663337251837,-0.2213068154388726,1.2509877382119108,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1119.752
7976,-0.16962831770037906,-0.4991040156277306,-0.22185377053737243,1.2509877382119108,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1122.627
7977,-0.16242519698752783,-0.4740379415333059,-0.23005809701486984,1.2509877382119108,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1125.613
7978,-0.15553876729353383,-0.4463915362821022,-0.2254089786776213,1.2509877382119108,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1128.488
7979,-0.15031983840484,-0.43238402428815903,-0.23197243985961924,1.2509877382119108,0.3651556768720047,0.679292677606262,0.6439670500923366,-0.339848467611732,-0.18073743778057183,-0.18175619975795593,1131.5839999999998
