,total_cases_per_million,people_vaccinated_per_hundred,icu_patients,stringency_index,aged_65_older,aged_70_older,median_age,population_density,cardiovasc_death_rate,diabetes_prevalence,total_deaths_per_million
42281,0.26618324833224755,1.7605137294553892,-0.8976630297274238,-1.5826467717615622,0.7324047748979043,0.7092056198959964,0.6914955619529304,-0.6420783146582348,-0.5814701431506346,-0.6436195385001383,177.35
42283,0.289027542852904,1.7671317702639342,-0.8250587652318544,-1.5826467717615622,0.7324047748979043,0.7092056198959964,0.6914955619529304,-0.6420783146582348,-0.5814701431506346,-0.6436195385001383,177.53
42284,0.299408815583853,1.7776427762539762,-0.7939426518766103,-1.5826467717615622,0.7324047748979043,0.7092056198959964,0.6914955619529304,-0.6420783146582348,-0.5814701431506346,-0.6436195385001383,177.71
42285,0.30172977886167535,1.7901002648347673,-0.7939426518766103,-1.5826467717615622,0.7324047748979043,0.7092056198959964,0.6914955619529304,-0.6420783146582348,-0.5814701431506346,-0.6436195385001383,177.71
42287,0.32664193006556186,1.798275491715911,-0.8146867274467731,-1.5826467717615622,0.7324047748979043,0.7092056198959964,0.6914955619529304,-0.6420783146582348,-0.5814701431506346,-0.6436195385001383,178.611
42288,0.33762798941430106,1.8072293116333542,-0.8146867274467731,-1.5826467717615622,0.7324047748979043,0.7092056198959964,0.6914955619529304,-0.6420783146582348,-0.5814701431506346,-0.6436195385001383,178.972
42289,0.3495002730558534,1.8220225793230431,-0.783570614091529,-1.5826467717615622,0.7324047748979043,0.7092056198959964,0.6914955619529304,-0.6420783146582348,-0.5814701431506346,-0.6436195385001383,179.332
42291,0.3769303002536138,1.8360372539764327,-0.7420824629512035,-1.5826467717615622,0.7324047748979043,0.7092056198959964,0.6914955619529304,-0.6420783146582348,-0.5814701431506346,-0.6436195385001383,179.873
42292,0.38769134994703125,1.850441225147972,-0.7420824629512035,-1.5826467717615622,0.7324047748979043,0.7092056198959964,0.6914955619529304,-0.6420783146582348,-0.5814701431506346,-0.6436195385001383,180.59400000000002
42293,0.39521695903643655,1.8590057485472655,-0.7420824629512035,-1.5826467717615622,0.7324047748979043,0.7092056198959964,0.6914955619529304,-0.6420783146582348,-0.5814701431506346,-0.6436195385001383,180.774
42294,0.40156109182953115,1.861341527656164,-0.6487341228854713,-1.5826467717615622,0.7324047748979043,0.7092056198959964,0.6914955619529304,-0.6420783146582348,-0.5814701431506346,-0.6436195385001383,180.774
42295,0.41091542143015586,1.8648451963195114,-0.6591061606705526,-1.5826467717615622,0.7324047748979043,0.7092056198959964,0.6914955619529304,-0.6420783146582348,-0.5814701431506346,-0.6436195385001383,181.315
74470,-0.5477036012003789,-0.8415441978572664,1.6849743787578344,2.2148984732799333,-1.4195910283756212,-1.4382941409651602,-1.4121301765809287,0.7726657941870152,1.348694889858567,1.5606970230398072,34.354
